Date,Open,High,Low,Close,Volume
2015-01-09,13.928,13.9987,13.664,13.7773,70022775.0
2015-01-08,14.1873,14.2533,14.0007,14.0413,51634560.0
2015-01-07,14.2233,14.3187,13.9853,14.0633,44514750.0
2015-01-06,14.004,14.28,13.614,14.0853,93924045.0
2015-01-05,14.3,14.4333,13.8107,14.006,80488110.0
2015-01-02,14.858,14.8833,14.2173,14.6207,71461545.0
2014-12-31,14.8727,15.0453,14.8167,14.8273,36028380.0
2014-12-30,14.9327,15.0433,14.76,14.8153,43544730.0
2014-12-29,15.1267,15.194,14.9347,15.0473,42172650.0
2014-12-26,14.7673,15.2333,14.7667,15.188,49893990.0
2014-12-24,14.6513,14.8333,14.6167,14.8173,20002770.0
2014-12-23,14.9207,14.9547,14.6347,14.7313,67685130.0
2014-12-22,14.666,14.9373,14.5507,14.84,72091065.0
2014-12-19,14.6793,14.6933,14.3,14.6193,103595265.0
2014-12-18,14.1587,14.5627,14.12,14.5507,112221180.0
2014-12-17,12.8707,13.7767,12.8433,13.7213,110489460.0
2014-12-16,13.3833,13.5787,13.0247,13.1873,126292815.0
2014-12-15,13.9513,13.9867,13.5113,13.6027,78247740.0
2014-12-12,13.6547,14.112,13.6333,13.8,107572875.0
2014-12-11,14.0353,14.362,13.882,13.9253,100402080.0
2014-12-10,14.2753,14.4513,13.8467,13.9893,109654095.0
2014-12-09,13.9653,14.5153,13.618,14.4593,141431955.0
2014-12-08,14.7473,14.9907,14.156,14.2907,138362505.0
2014-12-05,15.2447,15.2927,14.8173,14.914,90942165.0
2014-12-04,15.2613,15.3933,15.1873,15.2187,58085040.0
2014-12-03,15.0693,15.3147,15.0333,15.2867,79567875.0
2014-12-02,15.622,15.6587,15.2,15.4287,88274220.0
2014-12-01,16.0773,16.1647,15.2673,15.4427,129269760.0
2014-11-28,16.3567,16.446,16.168,16.3013,31795320.0
2014-11-26,16.556,16.6,16.44,16.5627,29721885.0
2014-11-25,16.49,16.648,16.406,16.5393,47343150.0
2014-11-24,16.3467,16.5067,16.0427,16.448,71817480.0
2014-11-21,16.814,16.852,16.1447,16.1853,112227540.0
2014-11-20,16.5333,16.7287,16.4,16.5807,53801940.0
2014-11-19,16.69,16.792,16.3733,16.516,118723515.0
2014-11-18,17.0573,17.3327,17.034,17.18,67096050.0
2014-11-17,17.166,17.2667,16.8013,16.932,60362670.0
2014-11-14,16.6667,17.2567,16.5667,17.2453,91482705.0
2014-11-13,16.708,17.05,16.6833,16.78,93506670.0
2014-11-12,16.648,16.8227,16.372,16.6067,88032120.0
2014-11-11,16.17,16.788,16.1333,16.7387,119273385.0
2014-11-10,15.9407,16.192,15.7867,16.1287,68639415.0
2014-11-07,16.146,16.1893,15.8133,16.0133,77393250.0
2014-11-06,15.648,16.446,15.2333,16.0813,230228385.0
2014-11-05,16.0667,16.0907,15.3687,15.398,134872230.0
2014-11-04,16.0327,16.1567,15.7687,15.9287,55205955.0
2014-11-03,16.2,16.504,16.088,16.1727,63072165.0
2014-10-31,16.1673,16.208,15.9167,16.1133,56629905.0
2014-10-30,15.876,16.0333,15.6707,15.9107,48424815.0
2014-10-29,16.08,16.1,15.7093,15.8733,74514585.0
2014-10-28,15.3067,16.3067,15.2167,16.1847,157743675.0
2014-10-27,15.6167,15.6407,14.6873,14.778,143299050.0
2014-10-24,15.7513,15.8533,15.4133,15.6827,51961425.0
2014-10-23,15.6433,15.752,15.4667,15.686,52417980.0
2014-10-22,15.546,15.826,15.3707,15.4067,61804290.0
2014-10-21,15.6187,15.6927,15.3867,15.6893,61880055.0
2014-10-20,15.1147,15.4933,15.034,15.3647,52466850.0
2014-10-17,15.5587,15.6513,15.1033,15.1653,158268780.0
2014-10-16,14.648,15.328,14.6067,15.09,81034215.0
2014-10-15,14.6667,15.3993,14.488,15.3133,137239755.0
2014-10-14,15.2167,15.498,14.8667,15.1373,106621035.0
2014-10-13,15.9047,15.9307,14.7333,14.9727,169079925.0
2014-10-10,16.3093,16.3927,15.68,15.794,193360500.0
2014-10-09,17.4833,17.7027,16.96,17.134,110316210.0
2014-10-08,17.34,17.5253,16.8427,17.2853,75890415.0
2014-10-07,17.2353,17.4307,17.0487,17.3047,67305375.0
2014-10-06,17.2753,17.4993,17.1867,17.3747,115746600.0
2014-10-03,16.8733,17.1,16.7353,17.014,81110235.0
2014-10-02,16.68,16.8527,16.3573,16.7613,134994015.0
2014-10-01,16.1467,16.1773,15.71,16.016,89169360.0
2014-09-30,16.4613,16.51,16.008,16.1787,63702780.0
2014-09-29,16.2667,16.576,16.092,16.3507,72806985.0
2014-09-26,16.55,16.6487,16.4047,16.44,56965590.0
2014-09-25,16.8347,16.9973,16.4067,16.4633,72617490.0
2014-09-24,16.7413,16.856,16.4693,16.8093,56271330.0
2014-09-23,16.348,16.92,16.3333,16.694,84893790.0
2014-09-22,17.0,17.068,16.314,16.6687,123307950.0
2014-09-19,17.1993,17.4287,17.018,17.288,102166365.0
2014-09-18,17.558,17.7067,17.488,17.588,55429425.0
2014-09-17,17.5073,17.6467,17.3,17.4253,77688720.0
2014-09-16,17.01,17.4973,16.828,17.3827,124522995.0
2014-09-15,18.2913,18.2933,16.6087,16.924,246939990.0
2014-09-12,18.718,18.826,18.4667,18.6133,49900530.0
2014-09-11,18.6973,18.986,18.5753,18.6873,56497710.0
2014-09-10,18.6333,18.7607,18.244,18.74,56749470.0
2014-09-09,18.866,19.0327,18.4667,18.5653,68499105.0
2014-09-08,18.5327,18.992,18.5013,18.8073,82548855.0
2014-09-05,18.8333,18.86,18.1673,18.4927,167594400.0
2014-09-04,18.94,19.428,18.6933,19.0693,125042715.0
2014-09-03,19.178,19.2,18.6733,18.746,101647140.0
2014-09-02,18.3667,18.9927,18.2867,18.9413,147568155.0
2014-08-29,17.9133,18.1333,17.834,17.98,96763995.0
2014-08-28,17.4593,17.632,17.4427,17.5907,42716925.0
2014-08-27,17.5667,17.616,17.3527,17.55,44823645.0
2014-08-26,17.6653,17.7,17.444,17.4493,57325335.0
2014-08-25,17.2127,17.5787,17.2127,17.5033,64749180.0
2014-08-22,16.9693,17.13,16.8407,17.1187,42541740.0
2014-08-21,17.1013,17.2533,16.884,16.956,43768215.0
2014-08-20,16.978,17.2493,16.8667,17.0473,45314625.0
2014-08-19,17.258,17.2887,16.7747,17.1173,80091615.0
2014-08-18,17.55,17.8173,17.3167,17.3293,87675675.0
2014-08-15,17.432,17.4727,17.2333,17.4673,57930600.0
2014-08-14,17.4993,17.5333,17.1,17.4253,61872330.0
2014-08-13,17.4673,17.7093,17.3073,17.354,103857615.0
2014-08-12,17.2053,17.3533,16.972,17.3307,95765145.0
2014-08-11,17.0093,17.5827,17.0,17.288,121445925.0
2014-08-08,16.744,16.784,16.4333,16.542,76466130.0
2014-08-07,16.6747,17.1127,16.608,16.826,112036365.0
2014-08-06,15.9267,16.7613,15.9053,16.5953,138571650.0
2014-08-05,15.8207,16.1993,15.7127,15.8993,80780910.0
2014-08-04,15.6253,16.0333,15.5513,15.9013,89464770.0
2014-08-01,15.068,15.8333,15.0667,15.5513,178444680.0
2014-07-31,15.284,15.4267,14.7667,14.8867,115782960.0
2014-07-30,14.784,15.3067,14.736,15.2613,73874145.0
2014-07-29,15.1073,15.22,14.9907,15.0007,50770305.0
2014-07-28,14.95,15.4667,14.76,14.988,97722840.0
2014-07-25,14.848,15.1313,14.7833,14.9047,46352040.0
2014-07-24,14.8833,15.0067,14.72,14.9027,48700230.0
2014-07-23,14.6673,14.9833,14.6287,14.8327,46312755.0
2014-07-22,14.8127,14.8867,14.6073,14.6387,40956015.0
2014-07-21,14.4833,14.8807,14.448,14.7027,57373020.0
2014-07-18,14.3967,14.7473,14.3953,14.668,63875640.0
2014-07-17,14.4107,14.7033,14.24,14.36,69746400.0
2014-07-16,14.7947,14.9867,14.4547,14.4773,60715065.0
2014-07-15,15.1227,15.1767,14.54,14.6387,85890960.0
2014-07-14,14.666,15.2527,14.3633,15.1133,108098175.0
2014-07-11,14.7073,14.7733,14.5067,14.542,49586205.0
2014-07-10,14.4787,14.8147,14.4027,14.6307,72968130.0
2014-07-09,14.7513,14.948,14.614,14.8707,61758180.0
2014-07-08,14.5767,14.7307,14.2847,14.6047,117622530.0
2014-07-07,15.1667,15.3187,14.6933,14.844,88465410.0
2014-07-03,15.4293,15.46,14.9333,15.2833,77500740.0
2014-07-02,16.044,16.1553,15.138,15.2953,120525000.0
2014-07-01,16.164,16.2293,15.9133,15.9813,65101920.0
2014-06-30,15.97,16.2993,15.9333,16.004,72469365.0
2014-06-27,15.646,16.0,15.6333,15.9373,84561315.0
2014-06-26,15.8113,16.0267,15.614,15.7067,76827645.0
2014-06-25,15.5367,15.8367,15.3493,15.7927,87027690.0
2014-06-24,15.9107,16.1253,15.442,15.5,121188645.0
2014-06-23,15.3007,15.9327,15.2147,15.8147,116943465.0
2014-06-20,15.2347,15.4193,15.08,15.306,73597080.0
2014-06-19,15.2587,15.6873,15.1333,15.186,131960925.0
2014-06-18,15.4333,15.4473,15.0747,15.1413,104160555.0
2014-06-17,14.9333,15.7027,14.8567,15.4447,199521330.0
2014-06-16,13.784,15.0327,13.7507,14.974,198588135.0
2014-06-13,13.6333,13.786,13.4387,13.7613,53179860.0
2014-06-12,13.6733,13.992,13.514,13.568,89909685.0
2014-06-11,13.4333,13.6667,13.2833,13.6313,59672700.0
2014-06-10,13.6287,13.798,13.4367,13.4867,52834500.0
2014-06-09,13.8633,13.9993,13.6133,13.6873,41958660.0
2014-06-06,13.9833,14.054,13.812,13.878,46117455.0
2014-06-05,13.6313,13.9467,13.6033,13.7933,60860250.0
2014-06-04,13.6233,13.7507,13.36,13.5993,51507645.0
2014-06-03,13.566,13.8667,13.506,13.6627,57982635.0
2014-06-02,13.822,13.9567,13.4447,13.6467,69982125.0
2014-05-30,14.04,14.32,13.8013,13.8513,83776440.0
2014-05-29,14.038,14.166,13.848,14.016,55392765.0
2014-05-28,14.0,14.1847,13.684,14.016,82430745.0
2014-05-27,13.9013,14.258,13.8467,14.104,80180595.0
2014-05-23,13.6267,13.8507,13.5,13.82,60141390.0
2014-05-22,13.3567,13.792,13.304,13.6587,93218865.0
2014-05-21,13.0787,13.3247,12.986,13.2967,79304910.0
2014-05-20,13.1287,13.2887,12.8713,13.02,83252865.0
2014-05-19,12.7147,13.126,12.6667,13.0727,68543910.0
2014-05-16,12.5967,12.8027,12.5147,12.7707,67316610.0
2014-05-15,12.6653,12.844,12.3533,12.5727,90681270.0
2014-05-14,12.5967,12.8987,12.4733,12.708,81171750.0
2014-05-13,12.2507,12.756,12.2,12.6773,106406430.0
2014-05-12,12.258,12.4793,11.992,12.3113,105035130.0
2014-05-09,11.9907,12.2267,11.8147,12.1507,127380480.0
2014-05-08,12.1333,12.96,11.8667,11.906,300691980.0
2014-05-07,13.976,14.0133,13.15,13.4233,151937580.0
2014-05-06,14.44,14.5773,13.79,13.8187,84495240.0
2014-05-05,13.9653,14.5127,13.9013,14.4407,77238585.0
2014-05-02,13.9007,14.0907,13.768,14.0607,61342005.0
2014-05-01,13.812,14.268,13.7127,13.8487,81644655.0
2014-04-30,13.586,13.8773,13.4187,13.8593,66620295.0
2014-04-29,13.214,13.81,13.0353,13.7947,86705610.0
2014-04-28,13.3333,13.586,12.7,13.234,105548265.0
2014-04-25,13.4667,13.78,13.1767,13.3233,104898480.0
2014-04-24,14.054,14.1867,13.5467,13.8573,82542195.0
2014-04-23,14.4167,14.4493,13.8,13.866,109355040.0
2014-04-22,13.75,14.622,13.6673,14.576,147084930.0
2014-04-21,13.1387,13.7467,12.9333,13.6253,78958545.0
2014-04-17,13.3073,13.486,12.9387,13.208,88923885.0
2014-04-16,13.1233,13.3327,12.7213,13.274,108062955.0
2014-04-15,13.2727,13.286,12.288,12.9273,204965940.0
2014-04-14,13.8627,13.896,12.9607,13.206,115393545.0
2014-04-11,13.3827,13.8,13.24,13.5853,136028835.0
2014-04-10,14.4547,14.5,13.586,13.6127,108121755.0
2014-04-09,14.4507,14.5633,14.0593,14.462,77285520.0
2014-04-08,14.012,14.4327,13.7613,14.364,103307220.0
2014-04-07,13.7207,14.4133,13.5673,13.8347,147625170.0
2014-04-04,15.0993,15.218,14.0833,14.1487,170034165.0
2014-04-03,15.3533,15.7153,14.8,15.0267,163816200.0
2014-04-02,14.6667,15.3927,14.5367,15.3527,161440695.0
2014-04-01,13.9333,14.544,13.9053,14.4647,110473725.0
2014-03-31,14.4333,14.45,13.7593,13.8967,125638455.0
2014-03-28,14.1933,14.448,14.018,14.158,145271445.0
2014-03-27,14.158,14.24,13.5333,13.8213,142579620.0
2014-03-26,14.796,14.84,14.09,14.1973,103609500.0
2014-03-25,14.9427,15.1367,14.5267,14.696,117980595.0
2014-03-24,15.3267,15.3267,14.018,14.678,169994205.0
2014-03-21,15.7347,15.7467,15.1667,15.2593,123409680.0
2014-03-20,15.744,15.95,15.5573,15.6607,57268575.0
2014-03-19,16.0927,16.1033,15.5673,15.7227,76027305.0
2014-03-18,15.7967,16.1,15.668,16.0027,93635265.0
2014-03-17,15.6633,15.862,15.3667,15.5987,88688865.0
2014-03-14,15.686,15.796,15.2213,15.398,124342770.0
2014-03-13,16.2527,16.2793,15.6,15.8527,93544875.0
2014-03-12,15.4333,16.5,15.4073,16.0993,146458680.0
2014-03-11,15.7667,16.3067,15.4953,15.6273,132545220.0
2014-03-10,16.18,16.2,15.7373,15.9227,116186235.0
2014-03-07,16.8967,16.99,16.294,16.414,117237315.0
2014-03-06,16.9427,17.1667,16.63,16.8627,110513910.0
2014-03-05,17.1147,17.1327,16.7867,16.844,89089995.0
2014-03-04,17.232,17.3333,16.8553,16.9893,131345550.0
2014-03-03,15.8173,16.7767,15.666,16.704,196473045.0
2014-02-28,16.64,16.8453,16.17,16.3207,219086190.0
2014-02-27,17.4073,17.46,16.5553,16.836,269381115.0
2014-02-26,17.2387,17.6667,16.5,16.8667,370788720.0
2014-02-25,15.3333,17.28,15.23,16.5333,491237115.0
2014-02-24,13.9173,14.5573,13.888,14.51,124497930.0
2014-02-21,14.0893,14.2653,13.946,13.9733,117407310.0
2014-02-20,14.334,14.3473,13.7513,13.998,270198870.0
2014-02-19,13.58,13.58,12.894,12.9093,244715640.0
2014-02-18,13.6827,13.7333,13.424,13.58,140197860.0
2014-02-14,13.2067,13.4587,13.1333,13.2153,92575800.0
2014-02-13,12.8893,13.5147,12.8833,13.3087,121922850.0
2014-02-12,13.052,13.218,12.9547,13.0213,77669940.0
2014-02-11,13.2647,13.48,12.8467,13.108,160705200.0
2014-02-10,12.6227,13.2867,12.6213,13.104,194725440.0
2014-02-07,12.0833,12.442,11.9733,12.4353,134418735.0
2014-02-06,11.7433,12.0073,11.7333,11.892,87668220.0
2014-02-05,11.8907,12.0393,11.2907,11.628,109086420.0
2014-02-04,12.0507,12.1067,11.7467,11.9153,70317960.0
2014-02-03,12.1927,12.3253,11.6773,11.8073,101619270.0
2014-01-31,11.9233,12.4,11.9007,12.094,97649460.0
2014-01-30,11.8667,12.3187,11.8007,12.1893,128542410.0
2014-01-29,11.6867,11.9393,11.542,11.682,89291040.0
2014-01-28,11.4333,11.932,11.4,11.892,91652505.0
2014-01-27,11.6773,11.8613,10.9807,11.308,130951740.0
2014-01-24,11.8667,12.032,11.5687,11.64,115497900.0
2014-01-23,11.8153,12.1587,11.5613,12.1,118319835.0
2014-01-22,11.854,12.0213,11.6507,11.904,105454530.0
2014-01-21,11.416,11.8193,11.3873,11.7787,146098875.0
2014-01-17,11.346,11.5467,11.1967,11.334,138168030.0
2014-01-16,10.8333,11.5133,10.8267,11.398,179590845.0
2014-01-15,11.23,11.482,10.8067,10.942,307094385.0
2014-01-14,9.36733,10.8,9.11133,10.7513,416836965.0
2014-01-13,9.71867,9.8,9.188,9.28933,94764105.0
2014-01-10,9.89733,9.92667,9.48333,9.71467,111740460.0
2014-01-09,10.1667,10.2287,9.79,9.83533,80762325.0
2014-01-08,9.92333,10.2467,9.91733,10.0853,92476215.0
2014-01-07,9.84133,10.0267,9.68333,9.95733,75540315.0
2014-01-06,10.0,10.0267,9.68267,9.8,80483160.0
2014-01-03,10.0,10.146,9.90667,9.97067,70449450.0
2014-01-02,9.98667,10.1653,9.77,10.0067,92901195.0
2013-12-31,10.1547,10.2133,9.91067,10.0287,63957570.0
2013-12-30,10.0747,10.3207,10.05,10.1627,67013445.0
2013-12-27,10.3533,10.3667,10.0533,10.0747,81970170.0
2013-12-26,10.336,10.5333,10.286,10.3667,106900650.0
2013-12-24,10.0,10.3313,9.988,10.094,149122275.0
2013-12-23,9.65667,9.74933,9.50667,9.57,80344815.0
2013-12-20,9.43867,9.62333,9.43867,9.54933,111244320.0
2013-12-19,9.79333,9.8,9.27333,9.38133,191211090.0
2013-12-18,10.1493,10.3267,9.73,9.86533,173588190.0
2013-12-17,9.79333,10.3087,9.75467,10.164,157225365.0
2013-12-16,9.9,10.0287,9.74,9.86267,100040655.0
2013-12-13,9.87,10.12,9.82133,9.84333,158964060.0
2013-12-12,9.32,9.88267,9.23533,9.83133,161412930.0
2013-12-11,9.45867,9.53667,9.29933,9.31,106990365.0
2013-12-10,9.33667,9.72467,9.324,9.47933,161026800.0
2013-12-09,9.13333,9.44667,8.94733,9.44,135758880.0
2013-12-06,9.434,9.49933,9.08667,9.15733,118576500.0
2013-12-05,9.34267,9.55667,9.3,9.36533,139284165.0
2013-12-04,9.62133,9.62867,9.142,9.26333,197053875.0
2013-12-03,8.84533,9.66267,8.77267,9.64667,384784785.0
2013-12-02,8.42333,8.57,8.262,8.278,116027625.0
2013-11-29,8.65133,8.706,8.46533,8.48533,145743285.0
2013-11-27,8.08733,8.46333,7.968,8.46267,185273775.0
2013-11-26,7.95867,8.18133,7.74,8.03333,208149000.0
2013-11-25,8.3,8.38933,8.02,8.056,154043745.0
2013-11-22,8.10533,8.18333,7.862,8.092,166503030.0
2013-11-21,8.19267,8.31933,8.01667,8.14,178444845.0
2013-11-20,8.40533,8.49667,7.93733,8.074,207600405.0
2013-11-19,7.948,8.6,7.948,8.406,297049740.0
2013-11-18,9.018,9.03,7.974,8.10533,346530285.0
2013-11-15,9.12333,9.19667,8.95667,9.03,148280235.0
2013-11-14,9.26133,9.36,8.94067,9.17333,182960160.0
2013-11-13,9.38933,9.49133,9.08933,9.24667,189684390.0
2013-11-12,9.646,9.64667,9.07867,9.18667,224262825.0
2013-11-11,9.4,9.69467,9.14,9.64667,209801085.0
2013-11-08,9.09867,9.37333,8.82133,9.19667,337033365.0
2013-11-07,9.61267,9.71,9.17467,9.318,333713865.0
2013-11-06,10.3207,10.7153,9.75667,10.0773,465842055.0
2013-11-05,11.99,12.0953,11.424,11.7873,334229910.0
2013-11-04,11.0,11.6927,10.948,11.68,196324440.0
2013-11-01,10.8667,11.06,10.694,10.8113,107681565.0
2013-10-31,10.378,10.8293,10.22,10.6627,140106825.0
2013-10-30,10.9753,11.1787,10.5447,10.6147,126005475.0
2013-10-29,10.8507,11.03,10.2,10.9647,211666545.0
2013-10-28,11.354,11.3667,10.8133,10.8573,117623550.0
2013-10-25,11.614,11.6333,11.12,11.3107,113868885.0
2013-10-24,11.0,11.6333,10.8553,11.5433,161865990.0
2013-10-23,11.2607,11.454,10.6767,10.9667,199872375.0
2013-10-22,11.3667,11.852,11.074,11.436,170871660.0
2013-10-21,12.2187,12.226,11.4,11.5067,172870050.0
2013-10-18,12.2767,12.3973,12.168,12.2267,88790490.0
2013-10-17,12.236,12.32,12.066,12.1867,100452750.0
2013-10-16,12.3267,12.4867,12.1393,12.2373,122988525.0
2013-10-15,12.352,12.586,12.212,12.2627,164470575.0
2013-10-14,11.6667,12.1667,11.61,11.9813,116482020.0
2013-10-11,11.4707,11.9527,11.4133,11.9133,124577700.0
2013-10-10,11.5393,11.7167,11.3127,11.5287,132844620.0
2013-10-09,11.6487,11.666,10.7667,11.252,229688700.0
2013-10-08,12.2933,12.3953,11.5473,11.6487,206189460.0
2013-10-07,12.1587,12.4487,12.0173,12.2047,172130595.0
2013-10-04,11.76,12.0787,11.51,12.0653,215907405.0
2013-10-03,11.6693,11.9793,11.2,11.554,356925465.0
2013-10-02,12.5727,12.7887,11.6933,12.0633,311213325.0
2013-10-01,12.9307,12.9487,12.558,12.8667,116391150.0
2013-09-30,12.6,12.9667,12.5333,12.8913,133948800.0
2013-09-27,12.5013,12.752,12.4287,12.7267,88801230.0
2013-09-26,12.4467,12.6453,12.374,12.576,99251145.0
2013-09-25,12.2373,12.42,12.0333,12.3493,123675600.0
2013-09-24,11.9427,12.3307,11.8433,12.1553,94147875.0
2013-09-23,12.2987,12.3653,11.8073,12.074,122776725.0
2013-09-20,11.9267,12.3887,11.904,12.226,200919165.0
2013-09-19,11.3867,12.0313,11.272,11.8613,233777835.0
2013-09-18,11.1393,11.1633,10.9467,11.0813,81306900.0
2013-09-17,11.0053,11.228,10.8907,11.082,82493940.0
2013-09-16,11.2,11.39,11.0567,11.1053,113806335.0
2013-09-13,10.8513,11.0913,10.8107,11.036,81123255.0
2013-09-12,10.9333,11.1173,10.7007,10.9953,92125860.0
2013-09-11,11.094,11.1933,10.8087,10.9013,87440490.0
2013-09-10,10.7627,11.1667,10.7087,11.0913,134422590.0
2013-09-09,10.8747,10.9667,10.5673,10.7133,215109090.0
2013-09-06,11.238,11.3133,11.01,11.1313,129243915.0
2013-09-05,11.34,11.4333,11.2167,11.3287,100372050.0
2013-09-04,11.318,11.4413,11.0373,11.3747,172052835.0
2013-09-03,11.5553,11.58,11.0933,11.2627,180735360.0
2013-08-30,11.0913,11.2807,10.9307,11.2667,165258960.0
2013-08-29,10.9473,11.1833,10.834,11.0707,141634065.0
2013-08-28,11.278,11.4333,10.8833,11.0967,221023290.0
2013-08-27,10.82,11.2533,10.73,11.134,263241255.0
2013-08-26,11.0073,11.5333,10.6833,10.948,362245545.0
2013-08-23,10.4667,10.82,10.3333,10.7893,193881615.0
2013-08-22,9.95,10.4987,9.876,10.4733,158781795.0
2013-08-21,10.0,10.0207,9.75,9.85733,93884400.0
2013-08-20,9.91,9.98533,9.8,9.972,96129990.0
2013-08-19,9.562,9.82533,9.522,9.66,120428790.0
2013-08-16,9.442,9.594,9.398,9.46667,106523850.0
2013-08-15,9.09533,9.57333,9.0,9.31133,152782950.0
2013-08-14,9.51467,9.656,9.20333,9.29067,175356240.0
2013-08-13,9.96667,9.98933,9.63,9.69533,131150520.0
2013-08-12,9.962,10.0333,9.47,9.82533,223550805.0
2013-08-09,10.16,10.3967,10.0833,10.2,134016810.0
2013-08-08,10.29,10.592,10.0307,10.232,408626865.0
2013-08-07,9.45933,9.46333,8.824,8.94867,271472790.0
2013-08-06,9.662,9.71533,9.40667,9.47667,138851325.0
2013-08-05,9.334,9.65933,9.31,9.64533,152842710.0
2013-08-02,8.97267,9.21667,8.90733,9.2,93768030.0
2013-08-01,9.0,9.10133,8.842,9.03667,79727355.0
2013-07-31,8.838,8.99867,8.76333,8.952,95252550.0
2013-07-30,8.98667,9.166,8.54533,8.78267,196932720.0
2013-07-29,8.62133,9.02467,8.55,8.97467,145269795.0
2013-07-26,8.54267,8.712,8.44067,8.626,144550215.0
2013-07-25,8.02667,8.31667,8.01267,8.27133,79263660.0
2013-07-24,8.298,8.3,7.97067,8.11333,103048290.0
2013-07-23,8.26667,8.37067,8.12133,8.18267,116048280.0
2013-07-22,7.99267,8.44533,7.992,8.162,146965755.0
2013-07-19,7.9,8.03667,7.76733,7.97867,88354830.0
2013-07-18,8.06467,8.182,7.74533,7.93533,171053340.0
2013-07-17,7.10133,8.108,6.96667,8.01667,390328800.0
2013-07-16,8.41867,8.42133,7.15333,7.27,485315385.0
2013-07-15,8.86867,8.884,8.45467,8.484,148843035.0
2013-07-12,8.36667,8.66267,8.30067,8.66,170185635.0
2013-07-11,8.32533,8.406,8.15667,8.374,112272165.0
2013-07-10,8.21267,8.21667,8.05267,8.15133,85600515.0
2013-07-09,8.30933,8.35467,8.12733,8.23,128564595.0
2013-07-08,8.09133,8.14533,7.92133,8.10733,117259365.0
2013-07-05,7.888,8.01867,7.71333,8.006,102348675.0
2013-07-03,7.86667,7.95,7.618,7.68267,72099930.0
2013-07-02,7.87933,8.126,7.7,7.85467,180996300.0
2013-07-01,7.29067,7.85133,7.27667,7.812,163433730.0
2013-06-28,7.238,7.296,7.114,7.15733,86228445.0
2013-06-27,7.11667,7.35,7.07533,7.28333,131230890.0
2013-06-26,6.92,7.058,6.844,7.048,99113100.0
2013-06-25,6.87333,6.94667,6.70333,6.82667,87742980.0
2013-06-24,6.43333,6.858,6.35333,6.766,106837815.0
2013-06-21,6.91333,6.91333,6.5,6.63667,175701345.0
2013-06-20,6.97667,7.142,6.63,6.71,151623510.0
2013-06-19,6.804,7.11133,6.80067,6.97867,128802900.0
2013-06-18,6.78333,6.932,6.61333,6.89267,131960160.0
2013-06-17,6.90667,6.98333,6.74667,6.81333,106000080.0
2013-06-14,6.66667,6.83467,6.622,6.68667,98487315.0
2013-06-13,6.6,6.61867,6.34133,6.54533,89442645.0
2013-06-12,6.45333,6.69867,6.38333,6.51533,137828250.0
2013-06-11,6.54533,6.57867,6.27,6.298,110920365.0
2013-06-10,6.59533,6.83467,6.57133,6.67,138475425.0
2013-06-07,6.53333,6.86,6.44667,6.80267,160700865.0
2013-06-06,6.35,6.618,6.34067,6.49,142682910.0
2013-06-05,6.244,6.53133,5.94067,6.358,183203205.0
2013-06-04,6.18333,6.428,6.16,6.32267,132568080.0
2013-06-03,6.508,6.508,5.88333,6.17267,287123670.0
2013-05-31,7.084,7.096,6.51533,6.51733,227506410.0
2013-05-30,6.83067,7.30267,6.74667,6.99667,242033925.0
2013-05-29,7.57,7.66,6.6,6.97533,376196370.0
2013-05-28,6.77,7.38333,6.68667,7.35533,294927780.0
2013-05-24,6.17333,6.53,6.13333,6.472,241768080.0
2013-05-23,5.654,6.20067,5.53667,6.182,180580245.0
2013-05-22,5.758,6.064,5.7,5.816,128530140.0
2013-05-21,5.9,5.99933,5.68533,5.83933,134996715.0
2013-05-20,6.07467,6.16667,5.90867,5.996,125058870.0
2013-05-17,6.16667,6.296,5.83333,6.1,285043575.0
2013-05-16,6.31333,6.33333,5.91067,6.15,323990490.0
2013-05-15,5.45333,5.792,5.20733,5.656,251445135.0
2013-05-14,6.28133,6.47467,5.41,5.54933,557248410.0
2013-05-13,5.39933,5.86667,5.27667,5.85333,335885790.0
2013-05-10,4.64333,5.4,4.61667,5.11733,376263465.0
2013-05-09,4.67467,5.05133,4.246,4.62667,428741340.0
2013-05-08,3.83333,3.88,3.714,3.71933,98430255.0
2013-05-07,4.13333,4.158,3.67467,3.70067,149879175.0
2013-05-06,3.75933,3.97733,3.7,3.96667,67220085.0
2013-05-03,3.76467,3.76467,3.63333,3.63667,50691045.0
2013-05-02,3.59,3.68467,3.58,3.60733,45755115.0
2013-05-01,3.73267,3.73267,3.53333,3.552,41141670.0
2013-04-30,3.73333,3.87867,3.584,3.59933,82839720.0
2013-04-29,3.436,3.666,3.41333,3.66267,54594930.0
2013-04-26,3.542,3.58267,3.37467,3.41333,54331500.0
2013-04-25,3.36667,3.49333,3.36667,3.46667,41939025.0
2013-04-24,3.39333,3.40333,3.26533,3.362,39448620.0
2013-04-23,3.4,3.528,3.37733,3.40067,56061750.0
2013-04-22,3.24,3.34667,3.18333,3.346,59089905.0
2013-04-19,3.164,3.32533,3.138,3.18867,45182040.0
2013-04-18,3.056,3.17333,3.026,3.13133,50521500.0
2013-04-17,3.03,3.06333,2.96933,3.03,31776420.0
2013-04-16,2.946,3.076,2.92733,3.03933,47706570.0
2013-04-15,2.9,2.92,2.834,2.88667,25247760.0
2013-04-12,2.88333,3.00927,2.87,2.91667,47240580.0
